SID:010,2,PNG4A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1220,    ,+,01310,     ,18500, ,   ,    ,   ,PNG,MM,D, , , , , ;
SID:020,2,PNG4A,RW12,PNG,MM,D, ,V   , ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,1290,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PNG4A,RW12,PNG,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PNG4B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3020,    ,+,01310,     ,18500, ,   ,    ,   ,PNG,MM,D, , , , , ;
SID:020,2,PNG4B,RW30,PNG,MM,D, ,V   , ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,3010,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PNG4B,RW30,PNG,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D12-Z,PNG,PNG,MM,D, ,V  C, ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,2800,0080,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Z,PNG,CF12,MM,P,C,EE  ,R,   ,CF,Y,PNG,MM,D, ,      ,3010,0080,1210,0010,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D12-Z, ,CF12,MM,P,C,E  I, ,   ,IF, ,PNG,MM,D, ,      ,3010,0080,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12-Z, ,FF12,MM,P,C,E  F, ,   ,CF, ,PNG,MM,D, ,      ,3010,0050,1210,0030,+,02500,     ,     , ,   ,    ,   ,PNG,MM,D, , ,0, ,S;
APPCH:030,D,D12-Z, ,RW12,MM,P,G,G  M, ,   ,CF, ,PNG,MM,D, ,      ,2797,0002,1210,0048, ,00943,     ,     , ,   ,-307,   , , , , , ,0, ,S;
APPCH:040,D,D12-Z, ,PNG,MM,D, ,VYM , ,   ,CF, ,PNG,MM,D, ,      ,0000,0000,1210,0002, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12-Z, ,PNG,MM,D, ,V   , ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,1290,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D12-Z, ,PNG,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Z,PNG,PNG,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Z,PNG,PNG,MM,D, ,V   , ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,1450,0080,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Z,PNG,CF30,MM,P,C,EE  ,L,   ,CF,Y,PNG,MM,D, ,      ,1250,0080,3050,0010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D30-Z, ,CF30,MM,P,C,E  I, ,   ,IF, ,PNG,MM,D, ,      ,1250,0080,    ,    ,+,02500,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D30-Z, ,FF30,MM,P,C,E  F, ,   ,CF, ,PNG,MM,D, ,      ,1250,0050,3050,0030,+,02300,     ,     , ,   ,    ,   ,PNG,MM,D, , ,0, ,S;
APPCH:030,D,D30-Z, ,RW30,MM,P,G,G  M, ,   ,CF, ,PNG,MM,D, ,      ,1279,0008,3050,0042, ,00949,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:040,D,D30-Z, ,PNG,MM,D, ,VYM , ,   ,CF, ,PNG,MM,D, ,      ,0000,0000,3050,0008, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D30-Z, ,PNG,MM,D, ,V   , ,   ,FD, ,PNG,MM,D, ,      ,0000,0000,3010,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D30-Z, ,PNG,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S12-Y,PNG,PNG,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S12-Y,PNG,PNG,MM,D, ,V   ,R,   ,PI, ,PNG,MM,D, ,      ,0000,0000,2560,0100,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S12-Y,PNG,FS12,MM,P,C,EE  , ,   ,CF, ,PNG,MM,D, ,      ,3010,0051,1210,0049,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
