APPCH:010,A,L32,ATR,ATR,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L32,ATR,FEMOD,K6,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L32,ATR,FEMOD,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,3250,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L32, ,FEMOD,K6,P,C,E  I, ,   ,IF, ,IOXB,K6,P,I,      ,1451,0114,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L32, ,ELUCO,K6,P,C,E  F, ,   ,CF, ,IOXB,K6,P,I,      ,1451,0053,3250,0061,+,01500,     ,     , ,   ,    ,   ,KOXB,K6,P,A, ,0,D,S;
APPCH:025,L,L32, ,BENDR,K6,P,C,E S , ,   ,CF, ,IOXB,K6,P,I,      ,1451,0029,3250,0024,+,00720,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L32, ,RW32,K6,P,G,G  M, ,   ,CF, ,IOXB,K6,P,I,      ,1451,0008,3250,0021, ,00051,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3250,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L32, ,ATR,K6,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L32, ,ATR,K6,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2130,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R02,CIRAN,CIRAN,K6,P,C,EE C,L,   ,HF, , , , , ,      ,    ,    ,0440,0040,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R02,LOWPO,LOWPO,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R02,LOWPO,CIRAN,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R02, ,CIRAN,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R02, ,BECAP,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0440,0060,+,01600,     ,     , ,   ,    ,   ,RW02,K6,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R02, ,FLNTF,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0320,0024,+,00820,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R02, ,PSOAI,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0320,0022, ,00127,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R02, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0320,    ,+,00380,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R02, ,CIRAN,K6,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R02, ,CIRAN,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0440,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,OLAND,OLAND,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,OLAND,PFAIR,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,PFAIR,PFAIR,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1450,0040,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,WITRU,WITRU,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R14,WITRU,PFAIR,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14, ,PFAIR,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14, ,LANDY,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1450,0066,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,RW14,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1450,0034, ,00064,     ,     , ,   ,-400,   , , , , , ,B,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1450,    ,+,00416,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14, ,PFAIR,K6,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14, ,PFAIR,K6,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1450,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R32,ZJAAY,ZJAAY,K6,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,ZJAAY,GOBYO,K6,P,C,E  A, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R32,ZJAAY,FEMOD,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R32, ,FEMOD,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R32, ,ELUCO,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3250,0060,+,01500,     ,     , ,   ,    ,   ,RW32,K6,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32, ,RW32,K6,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3250,0046, ,00051,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3250,    ,+,00261,     ,     , ,   ,    ,   , , , , , ,A,J,S;
