STAR:010,5,SOKA1C,RW18,SOKAT,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,SOKA1C,RW18,SN503,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,SOKA1C,RW18,SN607,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SOKA1C,RW18,SN602,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SOKA2C,RW36,SOKAT,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,SOKA2C,RW36,SN503,OY,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,SOKA2C,RW36,SN502,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,12800,     ,     ,-,170,    ,   , , , , , , , , ;
STAR:010,2,XABI1A,ALL,XABIP,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,XABI1A,ALL,SAA30,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,XABI1A,ALL, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2070,    , ,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:035,2,XABI1A,ALL,D357O,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,3570,0150,1770,0100, ,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,XABI1A,ALL,NIBAL,OY,P,C,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,XABI1B,ALL,XABIP,OY,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL180,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,2,XABI1B,ALL,SAA30,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,XABI1B,ALL, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,XABI1B,ALL,NIBAL,OY,P,C,EECH, ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,1770,0140, ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,XABI1C,RW18,XABIP,OY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL170,     ,15000, ,   ,    ,   ,SAA,OY,D, , , , , ;
STAR:020,5,XABI1C,RW18,SN605,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     ,-,240,    ,   , , , , , , , , ;
APPCH:010,A,D18,D052R,D052R,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,D052R,D357R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,3576,0180,0520,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,D052R,CF18,OY,P,C,EEC , ,   ,CF, ,SAA,OY,D, ,      ,3576,0150,1770,0030,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,D310R,D310R,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,D310R,D357R,OY,P,C,E   ,R,   ,AF, ,SAA,OY,D, ,      ,3576,0180,3100,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,D310R,CF18,OY,P,C,EEC , ,   ,CF, ,SAA,OY,D, ,      ,3576,0150,1770,0030,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D18,NIBAL,NIBAL,OY,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,1770,T010,+,11000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CF18,OY,P,C,E CI, ,   ,IF, ,SAA,OY,D, ,      ,3576,0150,    ,    ,+,12000,     ,15000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,NIBAL,OY,P,C,E CF, ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,1770,0038,+,11000,     ,     , ,   ,    ,   ,SAA,OY,D, , ,0, ,S;
APPCH:025,D,D18, ,34VOR,OY,P,C,E S , ,   ,CF, ,SAA,OY,D, ,      ,3576,0034,1770,0078,+,08500,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,SAA,OY,D, ,V  M, ,   ,CF, ,SAA,OY,D, ,      ,0000,0000,1770,0034, ,07390,     ,     , ,   ,-305,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,D177D,OY,P,C,EYM , ,   ,CF, ,SAA,OY,D, ,      ,1770,0040,1770,0040,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,SAA,OY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, ,NIBAL,OY,P,C,E C , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0112, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D18, ,NIBAL,OY,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1770,T010,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I18,D052R,D052R,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18,D052R,D357R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,3576,0180,0520,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I18,D052R,CF18,OY,P,C,EEC , ,   ,CF, ,ISAN,OY,P,I,      ,3576,0175,1770,0030,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I18,D310R,D310R,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18,D310R,D357R,OY,P,C,E   ,R,   ,AF, ,SAA,OY,D, ,      ,3576,0180,3100,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I18,D310R,CF18,OY,P,C,EEC , ,   ,CF, ,ISAN,OY,P,I,      ,3576,0175,1770,0030,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I18,NIBAL,NIBAL,OY,P,C,EECC,L,   ,HF, , , , , ,      ,    ,    ,1770,T010,+,11000,     ,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18, ,CF18,OY,P,C,E CI, ,   ,IF, ,ISAN,OY,P,I,      ,3576,0175,    ,    ,J,12000,11000,15000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18, ,NIBAL,OY,P,C,E CF, ,   ,CF, ,ISAN,OY,P,I,      ,3576,0136,1770,0038,H,11000,11000,     , ,   ,-300,   ,SAA,OY,D, , ,0,D,S;
APPCH:030,I,I18, ,RW18,OY,P,G,G  M, ,   ,CF, ,ISAN,OY,P,I,      ,3577,0019,1770,0117, ,07218,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18, ,D177D,OY,P,C,EYM , ,   ,CF, ,SAA,OY,D, ,      ,1770,0040,1770,0035,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18, ,SAA,OY,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,11000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I18, ,NIBAL,OY,P,C,E C , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0112, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I18, ,NIBAL,OY,P,C,EECH,L,   ,HM, , , , , ,      ,    ,    ,1770,T010,+,11000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R18,SN601,SN601,OY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R18,SN601,SN600,OY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R18,SN602,SN602,OY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R18,SN602,SN600,OY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R18,SN605,SN605,OY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,15000,-,240,    ,   , , , , , ,B,J,S;
APPCH:020,A,R18,SN605,SN600,OY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R18, ,SN600,OY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R18, ,NIBAL,OY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1770,0086, ,11000,     ,     , ,   ,    ,   ,SAA,OY,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R18, ,RW18,OY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1770,0117, ,07218,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R18, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1770,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R18, ,SN703,OY,P,C,EY  , ,010,CF, ,HDH,OY,D, ,      ,0569,0765,2670,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R18, ,NIBAL,OY,P,C,E   ,R,010,CF,Y,HDH,OY,D, ,      ,0505,0899,0370,0143, ,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R18, ,SN600,OY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:080,R,R18, ,SN600,OY,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1770,T010,+,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36,SN502,SN502,OY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,12800,     ,15000,-,170,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36,SN502,SN501,OY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,10200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R36, ,SN501,OY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,10200,     ,15000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R36, ,SN500,OY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3570,0032, ,09650,     ,     , ,   ,    ,   ,SAA,OY,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R36, ,RW36,OY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3570,0075, ,07266,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R36, ,RW36,OY,P,G,G M , ,010,FA, ,HDH,OY,D, ,      ,0580,0826,3570,    ,+,07860,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R36, ,NIBAL,OY,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R36, ,SN600,OY,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R36, ,SN600,OY,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1770,T010, ,13000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,VDMA,D180Y,D180Y,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VDMA,D180Y, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0200,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VDMA,D180Y,D177R,OY,P,C,E   , ,   ,CF, ,SAA,OY,D, ,      ,1770,0180,3570,0033,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VDMA,D180Y,CF357,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VDMA,D236R,D236R,OY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VDMA,D236R,D208R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,2080,0180,2360,    ,+,14000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VDMA,D236R,D177R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,1770,0180,2080,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:040,A,VDMA,D236R,CF357,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,A,VDMA,SAA,SAA,OY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,15000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,A,VDMA,SAA,D208R,OY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,A,VDMA,SAA,D177R,OY,P,C,E   ,L,   ,AF, ,SAA,OY,D, ,      ,1770,0180,2080,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,A,VDMA,SAA,CF357,OY,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:010,D,VDMA, ,CF357,OY,P,C,E  I, ,   ,IF, ,SAA,OY,D, ,      ,1770,0130,    ,    ,+,11000,     ,15000, ,   ,    ,   , , , , , ,0, ,C;
APPCH:020,D,VDMA, ,SAHER,OY,P,C,E  F, ,   ,CF, ,SAA,OY,D, ,      ,1770,0090,3570,0040,+,10100,     ,     , ,   ,    ,   ,SAA,OY,D, , ,0, ,C;
APPCH:025,D,VDMA, ,60VOR,OY,P,C,E S , ,   ,CF, ,SAA,OY,D, ,      ,1770,0060,3570,0030,+,09100,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:030,D,VDMA, ,MD357,OY,P,C,E  M, ,   ,CF, ,SAA,OY,D, ,      ,1770,0028,3570,0032, ,08040,     ,     , ,   , 000,   , , , , , ,0, ,C;
APPCH:040,D,VDMA, ,SAA,OY,D, ,V M , ,   ,CF, ,SAA,OY,D, ,      ,0000,0000,3570,0028, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:050,D,VDMA, ,NIBAL,OY,P,C,E C , ,   ,CF, ,SAA,OY,D, ,      ,3576,0112,3570,0112, ,11000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
APPCH:060,D,VDMA, ,NIBAL,OY,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,1770,T010,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,C;
RWY:RW18 ,+0470,      ,07165, ,ISAN,1,   ;N15292739,E044131080,0000;
RWY:RW36 ,-0470,      ,07216, ,    , ,   ;N15274163,E044131146,0000;
