SID:010,2,CZA4A,RW10, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1010,    ,+,00510,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,2,CZA4A,RW10,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,1010,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CZA4A,RW10,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,CZA4B,RW28, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2810,    ,+,00510,     ,18500, ,   ,    ,   ,CZA,MM,D, , , , , ;
SID:020,2,CZA4B,RW28,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,2810,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,CZA4B,RW28,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D10-Z,CZA,CZA,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D10-Z,CZA,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,2610,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D10-Z,CZA,CD10,MM,P,C,EE  ,R,   ,CF,Y,CZA,MM,D, ,      ,2810,0080,1010,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D10-Z, ,CD10,MM,P,C,E  I, ,   ,IF, ,CZA,MM,D, ,      ,2810,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D10-Z, ,FD10,MM,P,C,E  F, ,   ,CF, ,CZA,MM,D, ,      ,2810,0052,1010,0028,+,01600,     ,     , ,   ,    ,   ,CZA,MM,D, , ,0, ,S;
APPCH:030,D,D10-Z, ,RW10,MM,P,G,G  M, ,   ,CF, ,CZA,MM,D, ,      ,2739,0006,1010,0046, ,00148,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D10-Z, ,CZA,MM,D, ,VYM , ,   ,CF, ,CZA,MM,D, ,      ,0000,0000,1010,0006, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D10-Z, ,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,1010,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D10-Z, ,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D28-Z,CZA,CZA,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D28-Z,CZA,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,0810,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D28-Z,CZA,CD28,MM,P,C,EE  ,R,   ,CF,Y,CZA,MM,D, ,      ,1010,0080,2810,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D28-Z, ,CD28,MM,P,C,E  I, ,   ,IF, ,CZA,MM,D, ,      ,1010,0080,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D28-Z, ,FD28,MM,P,C,E  F, ,   ,CF, ,CZA,MM,D, ,      ,1010,0051,2810,0029,+,01500,     ,     , ,   ,    ,   ,CZA,MM,D, , ,0, ,S;
APPCH:030,D,D28-Z, ,RW28,MM,P,G,G  M, ,   ,CF, ,CZA,MM,D, ,      ,1065,0009,2810,0042, ,00145,     ,     , ,   ,-303,   , , , , , ,0, ,S;
APPCH:040,D,D28-Z, ,CZA,MM,D, ,VYM , ,   ,CF, ,CZA,MM,D, ,      ,0000,0000,2810,0009, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D28-Z, ,CZA,MM,D, ,V   , ,   ,FD, ,CZA,MM,D, ,      ,0000,0000,2810,0070, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D28-Z, ,CZA,MM,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S10-Y,CZA,CZA,MM,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S10-Y,CZA,CZA,MM,D, ,V   ,R,   ,PI, ,CZA,MM,D, ,      ,0000,0000,2360,0100,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S10-Y,CZA,FF10,MM,P,C,EE  , ,   ,CF, ,CZA,MM,D, ,      ,2810,0064,1010,0036,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S10-Y, ,FF10,MM,P,C,E  F, ,   ,IF, ,CZA,MM,D, ,      ,2810,0064,    ,    ,+,02000,     ,19500, ,   ,    ,   ,CZA,MM,D, , ,0, ,S;
APPCH:030,S,S10-Y, ,RW10,MM,P,G,G  M, ,   ,CF, ,CZA,MM,D, ,      ,2739,0006,1010,0058, ,00148,     ,     , ,   ,-300,   , , , , , ,0, ,S;
