APPCH:010,A,RNVB,GDM,GDM,K6,D, ,VE C,R,   ,HF, , , , , ,      ,    ,    ,0230,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVB, ,GDM,K6,D, ,V  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVB, ,SCROB,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0230,0089,+,03000,     ,     , ,   ,    ,   ,UCAKE,K6,P,C, ,B,J,C;
APPCH:025,R,RNVB, ,BUDAC,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0230,0044,+,01900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNVB, ,UCAKE,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0230,0017, ,01820,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNVB, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0230,    ,+,01820,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVB, ,QOSNU,K6,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVB, ,QOSNU,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,2030,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVC,NOMBE,NOMBE,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVC,NOMBE,PETAE,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVC,OGIPE,OGIPE,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,A,RNVC,OGIPE,PETAE,K6,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,A,RNVC,PETAE,PETAE,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2030,0040,+,03900,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:010,R,RNVC, ,PETAE,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03900,     ,18000, ,   ,    ,   , , , , , ,B,J,C;
APPCH:020,R,RNVC, ,QOSNU,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2030,0070,+,03100,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:030,R,RNVC, ,RIGLE,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2030,0055, ,01840,     ,     , ,   , 000,   , , , , , ,B,J,C;
APPCH:040,R,RNVC, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2030,    ,+,01840,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:050,R,RNVC, ,SCROB,K6,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,C;
APPCH:060,R,RNVC, ,SCROB,K6,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0230,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,C;
RWY:RW16 ,     ,      ,01040, ,    , ,   ;N42483098,W072002147,0000;
RWY:RW34 ,     ,      ,01012, ,    , ,   ;N42481087,W072000443,0582;
