SID:010,1,MID1,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0820,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID1,RW08, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0680,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID1,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2620,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID1,RW26, , , , , E  ,R,   ,VM,Y, , , , ,      ,    ,    ,0680,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID2,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0820,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID2,RW08, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID2,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2620,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID2,RW26, , , , , E  ,L,   ,VM,Y, , , , ,      ,    ,    ,0980,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID3,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0820,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID3,RW08, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1480,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID3,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2620,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID3,RW26, , , , , E  ,L,   ,VM, , , , , ,      ,    ,    ,1480,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID4,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0820,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID4,RW08, , , , , E  ,L,   ,VM, , , , , ,      ,    ,    ,3180,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MID4,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2620,    ,+,02000,     ,03000, ,   ,    ,   ,EGQL,EG,P,A, , , , ;
SID:020,1,MID4,RW26, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3180,    , ,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,I,I26, ,CI26,EG,P,C,E  I, ,   ,IF, ,ILU,EG,P,I,      ,0818,0118,    ,    ,J,02500,02500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I26, ,FI26,EG,P,C,E  F, ,   ,CF, ,ILU,EG,P,I,      ,0818,0061,2620,0057,H,02500,01500,     , ,   ,-300,   ,EGQL,EG,P,A, ,0,D,S;
APPCH:030,I,I26, ,RW26,EG,P,G,G  M, ,   ,CF, ,ILU,EG,P,I,      ,0818,0016,2620,0045, ,00075,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I26, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2620,    ,+,00800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I26, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2520,    , ,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW08 ,-0120,      ,00032, ,    , ,   ;N56222424,W002523841,0882;
RWY:RW26 ,+0120,      ,00022, ,ILU ,1,   ;N56223496,W002502481,0000;
