SID:010,5,EBEB2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0150,    ,+,00580,     ,05000, ,   ,    ,   ,EFMA,EF,P,A, , , , ;
SID:020,5,EBEB2C,RW03,ADTUC,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,EBEB2C,RW03,URZUP,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EBEB2C,RW03,EBEBU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EBEB2D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1950,    ,+,00410,     ,05000, ,   ,    ,   ,EFMA,EF,P,A, , , , ;
SID:020,5,EBEB2D,RW21,KOXFU,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,EBEB2D,RW21,ORHUH,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,EBEB2D,RW21,EBEBU,EF,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGLO2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0150,    ,+,00580,     ,05000, ,   ,    ,   ,EFMA,EF,P,A, , , , ;
SID:020,5,OGLO2C,RW03,ADTUC,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,OGLO2C,RW03,FUSCE,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,OGLO2C,RW03,OGLOB,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OGLO2D,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1950,    ,+,00410,     ,05000, ,   ,    ,   ,EFMA,EF,P,A, , , , ;
SID:020,5,OGLO2D,RW21,KOXFU,EF,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,5,OGLO2D,RW21,NARIL,EF,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OGLO2D,RW21,OGLOB,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SOTU2C,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0150,    ,+,00580,     ,05000, ,   ,    ,   ,EFMA,EF,P,A, , , , ;
