APPCH:010,A,I06,BZM,BZM,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I06,BZM,WOKIR,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I06,BZM,WOKIR,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0580,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I06,LIB,LIB,K7,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I06,LIB,WOKIR,K7,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I06,LIB,WOKIR,K7,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0580,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I06, ,WOKIR,K7,P,C,E  I, ,   ,IF, ,IEXX,K7,P,I,      ,2377,0128,    ,    ,J,03000,02400,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I06, ,JONVI,K7,P,C,E  F, ,   ,CF, ,IEXX,K7,P,I,      ,2377,0060,0580,0068,H,02400,02400,     , ,   ,-300,   ,GSO,K7,D, , ,0,D,S;
APPCH:030,I,I06, ,RW06,K7,P,G,G  M, ,   ,CF, ,IEXX,K7,P,I,      ,2377,0009,0580,0051, ,00772,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0580,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I06, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I06, ,IQPOR,K7,P,C,E   , ,   ,CF, ,GSO,K7,D, ,      ,2282,0171,0480,0020,+,02600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I06, ,IQPOR,K7,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0480,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
