SID:010,2,ARBA1N,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:030,2,ARBA1N,RW36,ARBAV,LP,P,C,EEC , ,   ,CF, ,MTR,LP,D, ,      ,0127,0435,0120,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARBA1S,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,ARBA1S,RW18,MTR,LP,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARBA1S,RW18,ARBAV,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARBA3A,RW36, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,0030,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:030,2,ARBA3A,RW36,ARBAV,LP,P,C,EEC , ,   ,CF, ,MTR,LP,D, ,      ,0117,0435,0120,0360, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARBA3B,RW18, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,1830,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,ARBA3B,RW18, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARBA3B,RW18,D226L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2260,0120,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARBA3B,RW18,D271L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2710,0120,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARBA3B,RW18,D271E,LP,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,2,ARBA3B,RW18, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ARBA3B,RW18,ARBAV,LP,P,C,EEC , ,   ,CF, ,MTR,LP,D, ,      ,0117,0435,0120,0410, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUMO1N,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,BUMO1N,RW36,MTR,LP,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUMO1N,RW36,BUMOG,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUMO1S,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,BUMO1S,RW18,MTR,LP,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUMO1S,RW18,BUMOG,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUMO3A,RW36, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,0030,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,BUMO3A,RW36, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUMO3A,RW36,D316L,LP,P,C,E   ,L,   ,AF, ,MTR,LP,D, ,      ,3160,0120,0040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BUMO3A,RW36,D271L,LP,P,C,E   ,L,   ,AF, ,MTR,LP,D, ,      ,2710,0120,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BUMO3A,RW36,MTR,LP,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BUMO3A,RW36,BUMOG,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BUMO3B,RW18, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,1830,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,BUMO3B,RW18, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BUMO3B,RW18,D226L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2260,0120,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BUMO3B,RW18,D271L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2710,0120,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BUMO3B,RW18,MTR,LP,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BUMO3B,RW18,BUMOG,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIRI1N,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,DIRI1N,RW36,MTR,LP,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIRI1N,RW36,DIRIR,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIRI1S,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,DIRI1S,RW18,MTR,LP,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIRI1S,RW18,DIRIR,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIRI3A,RW36, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,0030,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,DIRI3A,RW36, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0030,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIRI3A,RW36,D316L,LP,P,C,E   ,L,   ,AF, ,MTR,LP,D, ,      ,3160,0120,0040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIRI3A,RW36,D271L,LP,P,C,E   ,L,   ,AF, ,MTR,LP,D, ,      ,2710,0120,3160,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIRI3A,RW36,MTR,LP,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DIRI3A,RW36,DIRIR,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIRI3B,RW18, , , , ,    , ,   ,CD, ,MTR,LP,D, ,      ,    ,    ,1830,0070, ,     ,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,DIRI3B,RW18, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1830,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DIRI3B,RW18,D226L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2260,0120,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,DIRI3B,RW18,D271L,LP,P,C,E   ,R,   ,AF, ,MTR,LP,D, ,      ,2710,0120,2260,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,DIRI3B,RW18,MTR,LP,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,DIRI3B,RW18,DIRIR,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETOP2N,RW36, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0030,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
SID:020,2,ETOP2N,RW36,MTR,LP,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ETOP2N,RW36,ETOPI,LP,P,C,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ETOP2S,RW18, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,01500,     ,04000, ,   ,    ,   ,MTR,LP,D, , , , , ;
