SID:010,2,BABO1A,RW23,ALR,DA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BABO1A,RW23,ALR,DA,D, ,V   , ,   ,FD, ,ALR,DA,D, ,      ,0000,0000,2310,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BABO1A,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BABO1A,RW23,BNA,DA,D,B,E   , ,   ,CF, ,ALR,DA,D, ,      ,0954,0183,0850,0160,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BABO1A,RW23,BABOR,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BABO1B,RW27,SMR,DA,D,B,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:050,2,BABO1B,RW27,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0860,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BABO1B,RW27,BABOR,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BABO1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BABO1C,RW05,SMR,DA,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BABO1C,RW05,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BABO1C,RW05,BABOR,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BABO1D,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0900,    ,+,01500,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BABO1D,RW09,SMR,DA,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BABO1D,RW09,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BABO1D,RW09,BABOR,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BJA1A,RW23,ALR,DA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BJA1A,RW23,ALR,DA,D, ,V   , ,   ,FD, ,ALR,DA,D, ,      ,0000,0000,2310,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BJA1A,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BJA1A,RW23,BNA,DA,D,B,E   , ,   ,CF, ,ALR,DA,D, ,      ,0954,0183,0850,0160,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BJA1A,RW23,BJA,DA,D,B,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BJA1B,RW27,SMR,DA,D,B,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:050,2,BJA1B,RW27,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0964,0183,0850,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BJA1B,RW27,BJA,DA,D,B,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BJA1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BJA1C,RW05,SMR,DA,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BJA1C,RW05,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BJA1C,RW05,BJA,DA,D,B,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BJA1D,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0900,    ,+,01500,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BJA1D,RW09,SMR,DA,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BJA1D,RW09,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BJA1D,RW09,BJA,DA,D,B,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOUR1A,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2310,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOUR1A,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOUR1A,RW23,BOUGA,DA,E,A,E C , ,   ,CF, ,ALR,DA,D, ,      ,0161,0300,0160,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOUR1A,RW23,11ALG,DA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOUR1A,RW23,BOURI,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOUR1B,RW27, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2700,    ,+,01500,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOUR1B,RW27, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOUR1B,RW27,BOUGA,DA,E,A,E C , ,   ,CF, ,ALR,DA,D, ,      ,0161,0300,0160,0230, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOUR1B,RW27,11ALG,DA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOUR1B,RW27,BOURI,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOUR1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:020,2,BOUR1C,RW05, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,3460,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,BOUR1C,RW05,BOUGA,DA,E,A,E C , ,   ,CF, ,ALR,DA,D, ,      ,0161,0300,0160,0250, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOUR1C,RW05,11ALG,DA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOUR1C,RW05,BOURI,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BOUR1D,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0900,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BOUR1D,RW09,BOUGA,DA,E,A,E C , ,   ,CF, ,ALR,DA,D, ,      ,0161,0300,0160,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BOUR1D,RW09,11ALG,DA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BOUR1D,RW09,BOURI,DA,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BSA1A,RW23,ALR,DA,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BSA1A,RW23,ALR,DA,D, ,V   , ,   ,FD, ,ALR,DA,D, ,      ,0000,0000,2310,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,BSA1A,RW23, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BSA1A,RW23,BNA,DA,D,B,E   , ,   ,CF, ,ALR,DA,D, ,      ,0954,0183,0850,0160,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BSA1A,RW23,BSA,DA,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BSA1B,RW27,SMR,DA,D,B,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:050,2,BSA1B,RW27,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0250,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BSA1B,RW27,BSA,DA,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BSA1C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0510,    ,+,00490,     ,03940, ,   ,    ,   , , , , , , , , ;
SID:030,2,BSA1C,RW05,SMR,DA,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL040,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,BSA1C,RW05,BNA,DA,D,B,E   ,L,   ,CF,Y,ALR,DA,D, ,      ,0954,0183,0850,0230,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,BSA1C,RW05,BSA,DA,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,BSA1D,RW09, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0900,    ,+,01500,     ,03940, ,   ,    ,   , , , , , , , , ;
